V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
7544.33544921875,7560.18,7563.437,7591.9517,7580.8413,7575.2305,7578.896,7554.355,7561.9106,7585.161,7568.9033,7590.6895,7575.8594,7559.594
8264.2138671875,8281.722,8283.232,8311.913,8300.696,8294.955,8297.242,8275.241,8281.918,8303.364,8286.212,8308.371,8295.258,8275.585
6141.076171875,6147.263,6155.103,6165.3457,6151.4297,6152.771,6152.1636,6134.8833,6150.738,6165.261,6156.797,6170.209,6156.024,6153.968
7892.705078125,7901.0483,7912.3525,7933.436,7922.948,7920.9375,7916.8457,7895.2393,7909.846,7931.04,7914.381,7936.467,7919.3384,7906.581
7275.7958984375,7287.3,7290.724,7283.3936,7289.7295,7284.5474,7278.1963,7275.697,7285.4995,7293.307,7283.7773,7287.606,7291.46,7270.796
1100.5869140625,1101.198,1103.65,1104.6915,1102.3435,1101.894,1103.0192,1100.7609,1100.7377,1101.8632,1104.0498,1106.1201,1102.7742,1103.8373
10438.9140625,10463.663,10466.311,10482.066,10483.006,10471.858,10480.428,10453.291,10449.064,10473.135,10486.46,10493.221,10483.749,10470.284
10729.6572265625,10747.426,10750.79,10746.774,10750.613,10749.113,10750.691,10737.604,10728.811,10741.427,10760.829,10762.332,10755.112,10758.194
10132.623046875,10149.461,10152.67,10148.936,10152.662,10151.017,10152.503,10140.259,10131.921,10143.844,10162.25,10163.653,10156.863,10159.672
12850.5595703125,12877.727,12864.694,12875.383,12872.846,12854.4,12876.951,12860.569,12866.107,12870.265,12892.384,12875.5,12884.028,12860.29
14845.1357421875,14870.104,14858.118,14863.966,14861.7295,14843.13,14867.549,14848.226,14855.8125,14860.612,14884.496,14863.262,14874.608,14849.173
2510.82958984375,2633.7432,2713.9912,2739.7153,2588.5493,2583.0913,2612.8735,2440.225,2568.1392,2898.3057,2869.743,2923.4058,2772.9565,2659.94
20319.685546875,20345.93,20334.68,20330.818,20342.514,20342.238,20348.05,20304.416,20324.1,20342.055,20333.094,20346.174,20361.064,20322.695
20455.990234375,20482.12,20470.994,20467.012,20478.588,20478.33,20483.885,20440.758,20460.543,20478.146,20469.465,20482.064,20497.178,20458.943
20094.513671875,20132.229,20117.17,20103.605,20113.33,20102.791,20120.85,20075.396,20101.258,20106.26,20124.219,20103.55,20147.691,20083.592
2971.873046875,2972.7227,2975.1611,2976.858,2976.3333,2971.6218,2977.7283,2975.4812,2982.2583,2978.166,2984.0276,2981.9053,2979.127,2980.6711
863.088134765625,862.7373,863.18066,863.95776,864.24524,864.3443,863.5405,862.541,863.48724,865.26544,864.2929,864.3608,865.2594,865.001
4185.9677734375,4189.8887,4197.1196,4205.558,4198.568,4197.9863,4192.5283,4177.463,4194.9766,4214.703,4202.0923,4216.5044,4201.7153,4206.238
1642.3511962890625,1644.0592,1643.758,1645.1564,1644.9872,1643.9198,1645.3932,1644.5338,1643.7871,1644.0363,1646.3353,1646.5659,1644.7048,1645.3833
11528.25,11526.881,11540.928,11543.613,11531.877,11539.887,11537.234,11541.432,11543.857,11539.942,11531.03,11543.871,11530.579,11541.183
4203.15771484375,4203.7017,4205.098,4205.6733,4204.1846,4207.421,4205.874,4205.4565,4205.795,4206.9395,4202.1807,4206.4385,4202.6,4205.9707
11503.5947265625,11509.104,11516.683,11517.775,11504.518,11518.317,11518.124,11522.43,11510.028,11516.123,11508.963,11525.545,11500.713,11520.085
1346.674072265625,1345.9645,1346.6309,1347.3597,1346.6155,1347.396,1347.5275,1347.567,1346.467,1346.4749,1346.78,1347.731,1347.0033,1347.915
13467.1005859375,13486.118,13496.334,13463.363,13470.483,13476.51,13469.416,13472.512,13491.242,13504.161,13473.44,13469.656,13495.634,13472.599
6953.490234375,6913.0146,6962.8945,7026.2446,6986.5195,7008.1816,6996.462,6911.839,6946.6914,6995.1016,6944.762,7036.0176,6986.5527,7015.146
8885.4609375,8849.843,8903.637,8970.4,8938.297,8971.575,8945.768,8854.244,8876.874,8926.451,8878.417,8979.375,8934.829,8966.394
20091.259765625,20097.209,20102.023,20087.977,20094.383,20091.13,20096.742,20090.154,20109.398,20106.475,20110.246,20096.553,20112.38,20099.773
1284.14404296875,1285.7793,1286.2037,1287.75,1287.9586,1285.4371,1286.0925,1284.5392,1285.6492,1287.3392,1285.8937,1289.3945,1286.2242,1286.4686
15974.58203125,15974.206,15981.111,15995.806,16015.011,15976.906,15994.02,15986.022,16041.105,16028.07,15944.991,15982.571,15991.193,15974.53
16813.76953125,16813.377,16820.639,16836.098,16856.316,16816.215,16834.223,16825.805,16883.78,16870.068,16782.623,16822.172,16831.248,16813.713
9866.9990234375,9872.263,9895.238,9896.812,9879.857,9893.187,9890.444,9896.526,9896.877,9889.37,9879.527,9901.965,9875.628,9894.402
10041.234375,10040.731,10063.184,10071.36,10046.563,10060.946,10056.924,10061.757,10071.933,10059.562,10052.312,10071.387,10048.357,10064.661
1168.4696044921875,1167.9568,1169.4066,1170.2593,1168.5543,1170.0148,1169.5822,1170.0927,1168.2394,1169.2201,1168.4135,1170.8052,1167.7411,1170.0056
1744.38916015625,1744.2665,1745.4741,1746.7175,1744.743,1745.4978,1746.8859,1746.6902,1747.3842,1746.0759,1748.576,1748.5558,1746.9349,1745.782
1782.7105712890625,1784.4358,1785.1888,1785.0585,1784.0652,1783.7781,1785.2593,1785.224,1787.8462,1786.4819,1783.4786,1786.404,1785.2366,1784.5758
11545.7802734375,11567.829,11571.978,11582.959,11562.066,11559.147,11566.833,11540.349,11571.346,11585.709,11586.841,11609.659,11572.146,11568.383
16154.5087890625,16166.019,16162.155,16158.69,16164.241,16155.476,16170.934,16147.463,16153.005,16157.276,16172.751,16156.083,16177.291,16152.008
7154.52783203125,7196.3325,7181.905,7192.5605,7182.0444,7178.592,7173.7236,7168.2417,7203.915,7189.188,7203.6523,7218.017,7186.3125,7192.216
762.0478515625,762.43884,763.18774,764.38696,763.83514,764.4727,762.62775,760.6881,763.3,765.72424,763.36884,765.6117,764.3729,764.61194
823.901611328125,825.27234,826.2978,827.662,827.8388,827.37494,826.8694,824.31976,825.0356,828.0399,828.0684,829.2862,827.59576,828.054
792.8955688476562,793.6558,794.4993,795.4748,795.25867,795.8386,793.9323,792.2129,794.21826,796.7297,795.0431,796.9071,795.66705,795.9829
11269.7177734375,11275.353,11272.526,11273.796,11277.037,11272.753,11273.542,11274.574,11275.4,11280.083,11274.1875,11275.736,11271.274,11273.256
4301.32568359375,4303.1562,4304.8633,4304.3965,4303.0205,4305.457,4303.164,4303.4707,4308.551,4301.632,4305.2437,4304.6997,4304.3027,4308.575
4417.26171875,4421.0215,4421.4146,4427.97,4427.487,4422.5117,4427.108,4421.7676,4422.3066,4429.572,4414.5923,4424.306,4421.685,4420.7925
10415.380859375,10429.946,10424.904,10430.707,10436.794,10432.985,10435.136,10443.749,10443.555,10444.652,10433.909,10441.38,10425.867,10441.585
11167.638671875,11171.48,11169.296,11173.345,11175.414,11170.996,11173.073,11173.293,11172.697,11177.461,11170.605,11172.905,11168.248,11171.178
10496.591796875,10510.732,10504.635,10506.776,10515.432,10511.835,10510.077,10516.75,10516.618,10522.629,10508.591,10517.171,10501.971,10518.072
11679.580078125,11676.27,11676.475,11683.708,11698.259,11682.516,11691.945,11680.389,11681.382,11687.03,11689.448,11679.565,11685.671,11681.641
2497.49560546875,2502.1409,2501.6511,2506.1365,2500.3816,2503.8677,2502.25,2505.4116,2506.889,2508.4673,2500.8489,2509.7944,2501.703,2508.0623
11124.3671875,11127.001,11125.423,11140.767,11141.457,11131.894,11140.446,11138.908,11139.04,11141.12,11133.564,11141.342,11127.468,11130.959
1688.487548828125,1689.775,1689.1017,1690.2783,1689.8247,1689.966,1690.7126,1690.5402,1689.0087,1690.1812,1691.0588,1690.3644,1690.0328,1690.5446
13110.1533203125,13121.297,13113.7705,13114.843,13117.405,13115.537,13115.232,13116.248,13119.326,13123.918,13111.794,13120.269,13113.259,13116.147
13803.60546875,13816.27,13811.521,13834.43,13832.958,13819.621,13835.803,13836.72,13821.115,13840.262,13805.568,13835.043,13807.701,13839.035
12076.1220703125,12083.453,12081.318,12101.054,12101.023,12087.678,12102.0205,12102.171,12088.473,12105.185,12077.463,12100.902,12079.051,12103.004
9035.0185546875,9041.056,9040.904,9043.78,9040.842,9044.33,9049.667,9050.588,9048.512,9051.28,9042.588,9047.819,9040.22,9051.254
5858.67041015625,5873.6353,5879.0693,5869.625,5871.3037,5862.228,5861.588,5854.088,5869.3003,5879.3193,5874.719,5866.438,5883.05,5846.7563
5544.5732421875,5550.135,5547.789,5560.848,5558.294,5550.962,5555.1484,5555.673,5558.2637,5557.034,5542.1567,5558.516,5545.0503,5553.081
6348.13916015625,6358.1006,6363.025,6371.037,6371.228,6358.392,6369.183,6378.677,6382.941,6379.267,6366.0527,6385.729,6361.7236,6383.487
2353.426025390625,2355.814,2353.9832,2354.2312,2356.6213,2355.727,2357.9246,2354.325,2352.3164,2355.0317,2359.4917,2355.8486,2357.7285,2358.5996
13221.6533203125,13228.88,13215.501,13250.235,13231.006,13242.616,13240.875,13239.424,13238.669,13226.76,13289.238,13257.741,13243.679,13244.247
1329.6513671875,1329.7587,1330.6711,1331.1494,1329.3912,1329.7426,1331.3859,1330.8253,1331.761,1331.5299,1330.4625,1332.5786,1331.7112,1331.2224
9480.5859375,9478.22,9479.619,9488.988,9478.754,9483.519,9488.664,9486.61,9490.954,9486.198,9505.576,9496.765,9492.056,9485.746
8783.0009765625,8819.518,8808.761,8831.024,8808.541,8807.772,8811.587,8772.045,8807.988,8808.35,8847.384,8863.279,8821.488,8839.721
529.1280517578125,531.49036,529.7394,531.3127,530.67834,530.9812,530.65204,531.00696,531.4096,531.2332,533.7411,532.37933,531.3339,532.1126
14190.2578125,14219.828,14221.05,14183.8125,14186.383,14205.302,14198.565,14201.592,14216.886,14216.928,14199.852,14202.371,14230.556,14229.927
14849.7724609375,14861.714,14870.09,14903.264,14893.263,14882.095,14903.833,14916.054,14930.95,14908.646,14899.367,14917.802,14890.687,14912.862
2850.844970703125,2850.0474,2850.4185,2852.1921,2852.487,2851.7427,2855.2346,2853.5994,2854.6636,2852.9746,2855.9158,2856.6946,2853.2383,2853.1384
11324.7998046875,11340.836,11357.099,11343.887,11338.428,11341.028,11340.761,11323.144,11331.058,11356.342,11362.63,11363.904,11367.31,11338.566
772.6398315429688,773.1368,773.34424,771.7184,773.3554,773.62396,772.65375,773.32404,773.9398,775.6622,772.2163,772.10645,776.1544,773.73047
8487.353515625,8505.295,8497.111,8495.408,8495.218,8495.663,8508.278,8498.058,8517.132,8513.808,8485.655,8494.527,8505.592,8499.323
1122.6068115234375,1124.2305,1126.3975,1126.7007,1127.56,1126.1072,1127.1768,1123.4716,1123.3721,1126.9908,1127.1033,1127.8162,1128.1577,1124.7036
3984.750732421875,3987.9207,3996.3037,3990.3706,3986.6277,3990.106,3991.6206,3985.237,3985.5842,3994.6743,4001.388,3988.0317,3993.8481,3984.0286
2645.141845703125,2659.9353,2653.3657,2657.683,2657.2395,2654.9375,2661.3057,2652.0464,2645.4485,2655.6887,2666.595,2659.3003,2662.787,2656.5217
2633.34423828125,2638.1943,2635.9182,2645.032,2641.3713,2635.0317,2648.3599,2645.9497,2651.9385,2647.1572,2658.6484,2661.7954,2645.7607,2651.2212
963.1669311523438,963.88696,966.13904,969.3012,963.9322,964.0111,963.6317,963.15393,966.8289,968.0652,966.3766,972.8003,963.52606,965.2809
2497.67626953125,2500.6543,2504.4956,2506.1045,2507.3096,2503.675,2493.3025,2501.0706,2505.0051,2507.289,2500.4175,2511.024,2500.982,2500.1616
3361.624755859375,3366.8643,3366.0505,3370.737,3369.5913,3366.1357,3373.9473,3372.435,3377.829,3374.626,3377.806,3382.415,3370.6965,3375.215
8507.021484375,8547.119,8542.215,8555.496,8554.068,8535.843,8565.011,8571.213,8592.851,8578.947,8552.334,8601.887,8546.002,8583.67
7907.8525390625,7919.149,7914.5005,7940.0425,7926.77,7916.631,7936.8467,7940.052,7944.781,7942.2935,7962.317,7975.4795,7931.6367,7946.8027
1268.764892578125,1262.0807,1271.0397,1285.8608,1277.1885,1269.3196,1269.0052,1270.6863,1277.6127,1276.5327,1276.9365,1294.9176,1265.2578,1282.7144
4342.5546875,4347.6484,4345.8525,4350.265,4343.0337,4342.5796,4345.28,4349.84,4348.5186,4345.548,4332.8413,4349.2065,4342.488,4346.422
13451.1767578125,13460.1875,13472.122,13460.666,13461.778,13467.27,13463.8955,13451.44,13451.741,13471.409,13472.051,13467.755,13485.121,13458.264
11590.2646484375,11600.927,11609.923,11600.747,11600.858,11605.515,11603.384,11589.936,11592.444,11609.183,11611.706,11611.098,11622.622,11599.237
14283.7412109375,14297.043,14293.05,14298.227,14286.852,14292.258,14295.576,14288.466,14284.332,14293.229,14279.595,14292.583,14304.162,14293.422
14799.1982421875,14809.341,14819.983,14812.182,14793.312,14806.335,14805.623,14805.784,14803.341,14816.436,14791.659,14803.9375,14823.84,14801.159
14541.65234375,14557.359,14564.907,14550.533,14565.545,14550.44,14562.236,14541.389,14533.131,14559.898,14587.875,14563.223,14574.711,14554.374
931.2900390625,929.99396,931.94336,932.8696,932.25854,931.72156,934.18036,934.69635,930.5626,930.80664,933.64386,934.081,929.8789,931.82513
10492.1279296875,10497.608,10496.658,10517.952,10500.222,10508.038,10514.446,10512.068,10529.258,10515.93,10557.938,10536.984,10515.293,10521.466
1253.065673828125,1254.7036,1255.4979,1254.2728,1255.0863,1253.9728,1255.2562,1253.1382,1252.3337,1254.7634,1257.5105,1255.4188,1256.4287,1254.363
1343.872802734375,1349.1288,1348.4844,1351.2886,1351.3304,1348.0059,1351.5563,1348.8938,1346.1602,1350.274,1360.19,1356.5011,1351.4745,1352.281
14373.48046875,14388.009,14375.668,14388.575,14380.428,14392.764,14386.779,14387.736,14385.632,14386.598,14431.965,14398.82,14388.509,14393.923
1346.4368896484375,1348.0585,1346.7382,1348.0927,1347.2837,1348.3452,1347.8235,1347.8701,1348.1016,1348.3556,1352.407,1349.3191,1348.1628,1348.645
1428.970947265625,1431.5288,1430.6182,1431.1694,1430.8566,1430.6677,1431.6056,1431.4714,1432.8799,1432.5709,1433.4763,1433.6261,1431.4485,1432.9482
869.6328735351562,869.343,869.7373,870.67944,869.4561,869.9307,870.8971,871.1209,869.27997,869.7297,871.00726,870.9388,869.8149,871.15265
11707.1591796875,11708.574,11705.583,11708.98,11708.861,11709.922,11708.316,11710.193,11704.82,11703.933,11730.566,11712.973,11711.911,11709.104
3941.12255859375,3946.5076,3944.6106,3944.4873,3942.7563,3948.682,3943.9917,3944.514,3944.5718,3945.478,3951.1594,3944.6887,3943.264,3946.6553
1193.5679931640625,1192.552,1192.9531,1194.9199,1194.5848,1193.5974,1195.0266,1194.2809,1195.4476,1193.6278,1196.4635,1194.9375,1195.1731,1195.2852
1639.246337890625,1640.7922,1640.027,1640.9371,1640.4846,1640.4799,1640.6251,1640.7266,1641.2194,1641.3163,1644.0879,1642.2415,1640.8558,1642.0374
14160.9521484375,14180.526,14180.087,14177.34,14169.853,14182.536,14175.732,14176.069,14184.28,14182.885,14189.147,14185.55,14176.229,14184.443
1546.2305908203125,1547.1958,1545.609,1547.8425,1547.5127,1547.0549,1548.4352,1548.4283,1548.3811,1548.7756,1552.2567,1551.2134,1547.5966,1548.5914
14925.349609375,14949.603,14930.801,14953.037,14954.154,14935.955,14967.697,14966.505,14974.004,14978.612,15006.35,15009.38,14955.942,14980.172
13071.9033203125,13098.806,13092.122,13058.931,13083.024,13096.503,13090.143,13092.463,13089.269,13105.892,13084.406,13079.537,13117.603,13106.677
11968.3525390625,11976.183,11974.08,11985.622,11978.867,11975.183,11991.478,11988.043,11999.975,11992.509,12013.761,12009.483,11992.406,11998.103
3392.362060546875,3401.127,3396.1538,3395.3665,3397.1177,3403.8188,3402.9607,3402.5427,3400.9143,3397.2617,3414.2446,3404.8735,3406.8857,3401.2039
9021.7607421875,9031.511,9026.509,9024.307,9024.858,9026.208,9035.212,9027.532,9038.29,9029.676,9036.59,9036.486,9034.572,9026.43
670.5146484375,671.9526,671.574,671.34424,673.0369,671.748,672.14575,670.5487,671.12616,672.04553,671.7602,671.7175,672.59894,671.11237
770.212890625,770.9948,773.30133,775.7929,774.46075,771.6599,776.38574,777.2229,778.9328,776.30927,775.84375,779.5939,774.7636,776.5881
852.0596313476562,853.53033,854.0666,854.72205,854.6094,855.02625,855.7556,856.93823,855.82574,856.1673,855.6523,855.96533,854.06934,856.5191
4223.64599609375,4222.6753,4224.0156,4231.6567,4227.9814,4225.9067,4226.768,4227.9087,4228.1733,4230.7856,4240.903,4234.271,4227.1753,4232.0625
760.3243408203125,761.4499,761.4241,761.96606,762.2347,761.78217,764.0422,764.53143,764.6911,763.17505,763.16736,763.6472,762.3869,763.9253
724.0369873046875,724.34656,724.80695,723.7722,723.94275,723.80566,724.4959,724.0118,725.66016,724.8103,725.46967,724.47345,725.7323,724.3249
649.4450073242188,650.7447,650.2229,651.0936,651.0831,649.8726,651.33167,651.4415,652.2897,651.92224,652.1587,653.1628,651.0621,652.46826
960.818359375,962.5079,962.03015,963.2703,962.7735,961.4172,963.6456,963.6026,964.98553,964.4192,965.4255,966.3155,963.30286,964.995
919.348388671875,921.26733,920.87354,921.6082,921.81604,920.2095,922.0186,922.16296,923.3668,923.08685,922.53705,924.0947,921.1914,923.63696
901.8116455078125,903.6946,903.30817,904.0286,904.23315,902.65656,904.43134,904.57324,905.75397,905.47986,904.9397,906.4683,903.6195,906.01917
9912.841796875,9910.172,9916.726,9925.967,9913.905,9925.121,9915.3,9920.01,9916.841,9913.983,9932.405,9927.425,9917.183,9924.412
11350.0234375,11356.109,11358.483,11357.662,11356.117,11355.5625,11358.649,11364.33,11359.255,11360.605,11351.744,11362.252,11354.871,11358.861
1918.29296875,1919.3076,1918.7463,1926.0795,1920.5009,1924.9521,1920.0754,1922.8201,1920.7848,1923.3524,1934.0881,1927.0415,1922.304,1922.4854
10672.6015625,10669.063,10673.008,10681.979,10670.779,10679.667,10676.36,10678.279,10678.616,10673.476,10689.288,10686.08,10677.604,10681.519
803.3577880859375,802.41187,803.8695,806.99866,804.39,804.2043,804.86163,803.4496,804.1202,804.2238,803.8737,807.4702,804.03516,805.9203
2878.854736328125,2881.522,2880.9253,2892.153,2882.666,2889.7236,2882.4358,2887.0825,2885.0042,2888.8882,2903.7,2893.6643,2885.8044,2887.3574
852.0984497070312,853.1437,853.29333,854.11676,853.0696,853.3207,852.4215,852.9058,854.06793,852.86536,853.3444,854.5316,852.7019,854.07306
1558.8341064453125,1562.2031,1562.9362,1558.0308,1557.6693,1562.6382,1560.9467,1561.1063,1562.8948,1563.9377,1559.8597,1559.9723,1561.8984,1561.585
9495.1455078125,9501.2,9494.237,9506.65,9495.586,9503.583,9500.393,9509.922,9506.86,9501.276,9515.724,9514.248,9498.453,9506.883
1467.2462158203125,1467.8958,1467.8312,1467.5325,1470.0247,1467.4653,1469.4506,1468.1727,1470.1642,1469.3391,1472.0613,1469.0208,1470.9945,1469.259
1378.19189453125,1379.037,1378.7671,1378.8599,1380.8951,1378.1553,1380.7094,1379.2856,1381.0673,1380.158,1383.3694,1380.999,1381.2764,1380.3861
1479.9691162109375,1481.898,1480.6572,1481.1962,1484.2872,1480.3463,1483.871,1482.4578,1484.2936,1482.9735,1486.3142,1484.8512,1483.599,1484.276
1889.1956787109375,1891.9646,1889.6714,1893.5009,1891.0571,1892.4006,1893.2074,1893.4106,1892.9628,1891.6525,1899.169,1896.9114,1893.0308,1893.9346
2841.12744140625,2843.9954,2844.6816,2848.562,2848.5854,2845.3398,2848.6897,2850.3042,2851.8777,2847.5454,2845.7893,2852.126,2845.146,2851.291
8388.75390625,8391.089,8393.952,8394.409,8395.574,8390.915,8398.131,8397.004,8403.047,8398.645,8402.615,8403.51,8396.628,8398.449
3742.936767578125,3747.8423,3746.3184,3752.8447,3751.152,3745.7617,3755.5088,3754.1172,3757.8608,3755.017,3762.1843,3765.773,3752.405,3758.959
1713.2412109375,1714.5005,1712.6027,1714.1428,1714.9783,1713.8538,1715.6246,1715.3784,1715.6083,1713.5641,1716.8011,1717.1096,1714.3206,1715.3352
10705.1240234375,10722.177,10720.775,10733.443,10728.871,10716.278,10739.313,10736.488,10748.141,10742.539,10742.062,10757.602,10730.649,10748.95
1564.9072265625,1565.1866,1565.3392,1565.9668,1565.0037,1565.1725,1565.5144,1565.5243,1565.7465,1565.3488,1567.0778,1566.5463,1566.1654,1564.9392
3868.795166015625,3868.9363,3867.911,3875.2434,3870.0535,3873.4163,3871.8767,3873.444,3869.8687,3868.8313,3881.8213,3876.395,3871.8547,3871.6184
1411.2021484375,1412.2997,1411.1599,1412.2756,1412.6228,1411.6989,1413.4895,1412.8602,1413.4801,1412.6975,1414.8586,1414.9254,1412.6276,1413.4669
1388.67431640625,1388.3759,1388.9084,1388.664,1388.5387,1387.9543,1388.0212,1387.8599,1388.8716,1389.9271,1388.1088,1387.6827,1389.6991,1388.0815
10938.3974609375,10947.893,10942.567,10937.58,10926.769,10937.96,10944.035,10928.804,10933.2,10939.304,10947.198,10940.578,10933.581,10933.823
13831.455078125,13833.497,13830.0625,13830.806,13835.444,13835.152,13833.359,13833.936,13828.697,13832.006,13860.596,13837.344,13836.626,13835.149
13906.69140625,13887.851,13899.453,13925.699,13919.483,13917.868,13915.917,13924.919,13882.514,13899.657,13929.387,13931.1,13912.41,13932.913
12975.5888671875,12984.722,12981.811,12981.1875,12984.545,12983.504,12984.155,12980.947,12989.69,12980.427,12973.422,12981.738,12978.795,12973.008
12677.7763671875,12682.781,12675.143,12682.19,12678.071,12684.408,12684.862,12686.431,12681.77,12671.035,12704.795,12687.454,12682.323,12682.116
1495.845458984375,1495.935,1496.5199,1496.4822,1496.1531,1496.0251,1496.509,1496.1002,1496.2634,1496.6097,1496.7931,1497.0216,1497.5687,1496.4471
4733.49462890625,4735.6963,4732.535,4739.5146,4736.8477,4736.93,4740.239,4740.0547,4740.4434,4739.5034,4751.234,4747.457,4738.2617,4739.0913
10119.6572265625,10140.653,10151.487,10163.014,10161.001,10154.971,10177.366,10189.17,10180.947,10188.7295,10144.292,10182.473,10143.273,10197.039
945.0969848632812,946.9196,946.2753,945.63477,946.5684,946.5987,946.98505,946.17615,947.52625,946.797,947.4453,946.69226,949.0327,947.4184
12798.689453125,12796.447,12798.201,12810.2705,12798.735,12801.111,12805.09,12801.786,12803.546,12800.434,12818.838,12813.993,12810.735,12807.324
11027.1083984375,11029.217,11028.488,11036.475,11034.088,11037.717,11031.467,11032.422,11022.728,11023.971,11045.086,11038.941,11037.119,11042.629
2309.62109375,2308.5874,2308.1704,2316.0908,2309.1467,2310.9548,2312.0112,2314.1692,2313.1873,2313.315,2318.7908,2318.835,2311.4048,2313.653
10246.037109375,10258.108,10247.451,10262.097,10252.458,10263.202,10256.968,10258.918,10259.406,10253.225,10289.976,10268.915,10262.554,10264.02
8318.814453125,8336.495,8358.0625,8363.24,8380.551,8373.95,8411.282,8452.543,8430.787,8414.445,8428.337,8427.399,8389.844,8404.008
7184.876953125,7198.486,7204.953,7176.5376,7205.689,7195.996,7190.861,7191.378,7199.441,7203.5356,7198.9624,7195.97,7224.398,7196.3647
8850.8056640625,8848.627,8861.564,8857.687,8871.139,8854.084,8850.276,8857.788,8857.549,8866.785,8856.07,8855.181,8865.29,8851.336
8820.033203125,8827.4,8826.091,8822.894,8820.238,8822.499,8823.249,8822.402,8826.143,8824.412,8823.578,8824.815,8829.967,8823.6875
9545.0205078125,9555.081,9555.987,9558.228,9553.458,9556.489,9557.583,9561.524,9550.605,9555.126,9556.895,9563.179,9556.216,9563.12
16790.958984375,16826.578,16799.115,16821.668,16811.432,16830.873,16815.426,16817.021,16818.71,16809.002,16864.438,16826.355,16825.982,16835.36
11869.61328125,11880.963,11870.354,11886.771,11879.05,11880.14,11882.081,11882.52,11886.466,11880.862,11912.198,11897.101,11889.531,11891.409
3736.079345703125,3739.2454,3733.8005,3741.504,3740.2449,3740.4019,3737.5347,3740.0886,3734.9229,3734.8809,3749.9026,3742.0842,3739.0747,3739.7156
17693.740234375,17715.762,17715.225,17724.295,17717.896,17715.715,17734.014,17731.447,17742.93,17741.295,17723.83,17750.588,17718.25,17734.52
13899.6689453125,13922.828,13909.989,13916.928,13943.586,13904.086,13943.542,13934.447,13951.893,13940.579,13965.493,13967.538,13933.791,13952.797
9427.4501953125,9431.789,9427.788,9436.268,9428.572,9435.624,9435.786,9435.213,9436.653,9433.402,9450.18,9441.624,9438.447,9435.164
1488.4659423828125,1488.5089,1489.0272,1490.0819,1489.3596,1489.3538,1490.673,1490.182,1488.0769,1488.3346,1489.8087,1490.4053,1488.4944,1489.7755
1316.2364501953125,1317.0361,1317.1235,1316.6082,1315.6549,1316.6315,1316.6859,1316.1499,1316.8628,1317.3585,1316.6494,1317.0111,1316.1517,1316.3817
10943.0234375,10928.911,10937.206,10949.059,10942.254,10927.436,10935.785,10940.673,10948.139,10947.265,10938.32,10947.588,10946.874,10938.141
1463.6427001953125,1463.5244,1463.9379,1464.5609,1463.365,1464.3267,1464.4261,1464.4713,1464.1227,1463.7262,1463.366,1464.5522,1463.5002,1463.7035
2482.33935546875,2473.6377,2485.0283,2504.6123,2498.1597,2500.0935,2500.113,2478.3616,2479.4429,2488.0796,2480.372,2504.718,2489.3906,2500.1548
12788.0771484375,12786.886,12792.394,12802.308,12798.412,12781.955,12804.877,12787.672,12782.664,12787.384,12813.363,12791.928,12803.097,12788.656
17725.87109375,17715.145,17723.018,17751.887,17735.428,17732.227,17746.68,17755.854,17728.973,17742.38,17728.281,17729.328,17733.182,17736.305
16188.533203125,16171.279,16179.971,16207.523,16200.395,16187.656,16207.276,16209.722,16187.006,16196.863,16178.2295,16198.075,16181.052,16190.15
12721.6611328125,12714.203,12718.878,12735.561,12738.148,12719.396,12725.613,12732.345,12722.419,12731.343,12716.54,12718.021,12731.532,12716.553
12593.0654296875,12601.389,12602.156,12613.416,12611.298,12612.572,12620.91,12621.673,12623.374,12611.213,12603.602,12623.768,12606.588,12615.051
14623.0732421875,14628.725,14638.923,14653.78,14650.566,14648.201,14662.337,14674.835,14665.163,14657.705,14648.053,14670.794,14643.62,14668.25
20609.689453125,20638.115,20640.207,20690.84,20671.713,20623.303,20680.494,20685.053,20706.66,20698.766,20735.244,20763.799,20673.062,20706.082
14246.9453125,14251.153,14258.983,14274.412,14255.599,14254.742,14267.582,14270.444,14277.235,14266.468,14286.555,14292.003,14262.097,14271.334
16344.1552734375,16353.237,16349.532,16373.561,16368.314,16355.172,16378.395,16374.442,16386.78,16376.12,16347.852,16375.819,16355.548,16359.981
2362.53662109375,2363.434,2362.8628,2366.825,2365.3591,2364.3562,2362.9983,2363.1428,2361.9058,2364.6323,2368.0308,2365.735,2364.9995,2366.746
15603.05859375,15612.179,15610.352,15618.86,15628.517,15612.398,15633.939,15627.287,15635.892,15624.071,15645.681,15647.217,15624.7295,15635.005
15359.0673828125,15372.368,15375.786,15386.274,15393.295,15372.632,15393.376,15396.022,15402.281,15395.21,15411.459,15416.3955,15388.376,15401.716
2549.830810546875,2549.1055,2552.9133,2549.7422,2548.2207,2551.751,2540.5444,2546.4749,2550.4858,2556.807,2546.6345,2550.3718,2552.1243,2547.9624
17232.59765625,17243.234,17240.99,17249.838,17262.537,17243.588,17267.803,17260.656,17269.47,17256.846,17281.354,17281.72,17257.662,17268.594
857.9208984375,860.5897,860.54236,859.2996,858.80035,861.53406,859.5953,859.4888,859.5439,859.88574,859.63885,859.8135,858.91693,859.989
1558.3203125,1559.2819,1559.0818,1559.8817,1561.0283,1559.3185,1561.5057,1560.8619,1561.6571,1560.5177,1562.7289,1562.7653,1560.5856,1561.5796
