V1,V2,V3,V4,V5,V6
1929.25830078125,1972.3945,2017.7018,2073.7725,2126.0295,2155.2617
7424.822265625,7781.7983,8181.796,8618.117,9058.436,9353.865
11938.6640625,12518.916,13171.73,13963.854,14846.312,15351.653
2167.406494140625,2175.911,2203.2,2213.4504,2261.9106,2271.273
2230.74072265625,2281.9307,2342.4202,2412.77,2478.6758,2522.395
2295.3125,2381.0896,2454.3945,2560.1157,2658.2534,2693.7
5879.0615234375,5896.8047,5891.478,5872.1875,5885.3047,5921.988
9877.02734375,10307.999,10739.418,11198.199,11800.32,12185.306
5586.93115234375,5580.572,5585.7954,5649.8345,5715.758,5761.2827
11635.9384765625,11932.783,12238.455,12541.693,12919.482,13054.717
1130.504638671875,1134.9104,1135.4775,1130.3794,1132.1646,1146.4093
2343.580322265625,2344.7998,2361.1104,2376.0242,2405.5896,2423.5044
4728.7138671875,4921.8394,5140.8135,5410.501,5697.453,5866.1934
11840.5361328125,12248.879,12627.349,13012.396,13476.846,13549.886
14735.25390625,15273.141,15852.704,16488.941,17231.396,17728.078
2288.71728515625,2291.9812,2294.7642,2308.0332,2305.6663,2303.9907
9034.015625,9177.846,9388.67,9616.342,9963.635,10125.097
3715.39013671875,3722.6074,3722.0789,3710.1602,3710.8167,3737.2725
10136.744140625,10207.781,10309.25,10568.727,10807.793,10945.808
1435.0423583984375,1453.3628,1474.0673,1510.5243,1547.6964,1571.0602
1601.2955322265625,1611.0543,1625.1003,1654.7931,1682.6079,1700.4052
9881.7666015625,9963.997,10071.707,10338.196,10583.796,10724.057
2070.7705078125,2135.996,2207.038,2293.275,2388.767,2446.8516
2231.464111328125,2279.2163,2294.5222,2319.8252,2375.126,2375.0657
8778.0302734375,8907.142,9138.011,9461.545,9764.032,9946.641
4244.32373046875,4409.9365,4630.1416,4984.6445,5314.117,5523.14
6627.3837890625,6824.7256,7066.548,7362.911,7679.6123,7834.6406
9441.16015625,9402.444,9410.307,9566.039,9641.755,9694.418
2247.393310546875,2253.7114,2252.2043,2241.9727,2237.0393,2258.9316
1438.694580078125,1449.0803,1468.5902,1508.1244,1537.6978,1551.1595
3650.699462890625,3671.1665,3706.2388,3778.604,3836.0684,3873.7852
1538.0286865234375,1552.5566,1568.6444,1601.3257,1633.1934,1651.5568
11448.2587890625,11677.328,11923.2295,12224.109,12519.512,12711.281
1650.376708984375,1713.7378,1775.4248,1840.3914,1928.446,1967.5237
8533.359375,9186.353,9773.373,10299.899,11030.919,11366.33
2643.1533203125,2741.4321,2772.1426,2828.69,2922.2417,2882.7554
1517.110107421875,1560.6885,1572.2212,1602.3472,1639.1906,1628.2415
3253.87109375,3378.1833,3483.1616,3609.3125,3804.2354,3822.3706
2669.08447265625,2802.1318,2945.428,3081.379,3331.6396,3402.3462
3298.98291015625,3535.7903,3781.8435,4124.085,4455.212,4646.9346
2611.05517578125,2765.5771,2897.7478,3065.666,3263.1855,3382.6821
2557.94140625,2690.738,2796.9255,2916.9028,3092.6282,3135.646
15927.96484375,16654.477,17182.832,18152.871,19082.344,19284.818
1769.251220703125,1794.1279,1825.9895,1866.3652,1899.8519,1919.1926
1288.35302734375,1504.5892,1595.4829,1589.0854,1784.4934,1854.466
8404.9501953125,8747.641,9072.008,9402.41,9794.129,9992.771
3954.33984375,4518.5474,4976.3433,4940.4033,5749.463,6069.5186
3284.46728515625,3433.1702,3843.101,3812.9543,4324.537,4224.1855
3737.018310546875,3843.9246,3956.6511,4101.7935,4228.14,4277.654
5573.15283203125,5880.53,6152.8276,6471.852,6886.8906,7061.0723
7324.845703125,7484.2144,7622.821,7764.2886,7948.922,8074.3604
3105.745849609375,3112.8303,3119.1333,3123.34,3134.87,3145.5251
1779.5960693359375,1851.6354,1929.6249,2026.5221,2120.2605,2184.8147
1627.53759765625,1671.2969,1710.8774,1751.3364,1799.8215,1818.7244
7288.70263671875,7381.4546,7521.0723,7506.449,7810.9194,7542.7383
3390.5400390625,3592.9517,3788.4033,4008.3657,4254.8735,4386.3257
4129.97119140625,4160.8574,4189.0757,4198.0327,4261.037,4256.693
6210.95068359375,6530.6523,6709.718,7022.2734,7366.709,7505.126
2271.121337890625,2289.589,2314.9324,2334.4702,2355.9302,2369.2092
1115.7490234375,1116.6692,1116.5834,1137.4149,1153.5208,1161.5106
2763.890869140625,2893.9238,3043.6165,3234.7378,3411.9292,3526.7163
2433.736328125,2536.5825,2626.6343,2735.8213,2862.316,2912.3562
5343.92236328125,5546.8027,5732.5884,5986.783,6244.2207,6321.6396
2074.0458984375,2113.2544,2146.6018,2227.1846,2308.7117,2302.978
5349.69970703125,5536.2153,5701.042,5844.458,6043.8213,6120.6885
3408.29931640625,3341.0066,3311.3364,3275.2568,3265.7402,3322.8103
965.7843627929688,986.2735,996.63495,1011.2878,1040.9553,1020.7902
4920.482421875,4928.0977,4930.5693,4931.2676,4935.207,4945.189
8337.7177734375,8355.617,8341.5205,8314.977,8303.726,8356.654
15349.74609375,16081.716,16769.771,17552.209,18412.45,18880.67
1081.22265625,1087.5045,1090.2247,1086.3042,1091.9238,1093.8011
2679.759765625,2699.2932,2714.321,2718.3018,2742.2976,2736.892
14255.6318359375,14607.355,14978.762,15417.273,15811.647,16039.757
4517.52734375,4525.7144,4536.2715,4542.7837,4565.033,4567.396
11813.037109375,11870.778,11909.33,11950.727,12024.879,11981.042
1501.5396728515625,1564.8955,1614.1038,1676.3264,1749.1484,1773.864
2307.939697265625,2381.6167,2426.6658,2479.835,2559.1267,2551.129
1373.0806884765625,1376.472,1381.9785,1384.0072,1393.4272,1396.9655
1468.5692138671875,1470.4642,1472.809,1475.2145,1476.8218,1472.3243
2341.201171875,2377.311,2422.3696,2436.514,2468.7666,2482.4756
10962.2138671875,11024.221,11082.408,11055.807,11117.455,11199.535
6325.240234375,6331.887,6382.9697,6486.2964,6355.7827,6303.6553
7649.08349609375,7669.8223,7668.5293,7666.851,7673.634,7680.595
3383.694091796875,3398.6929,3434.9395,3454.9675,3462.1306,3394.462
5114.97412109375,5164.8545,5225.4526,5270.1343,5240.1875,5220.9814
4105.1162109375,4118.0747,4165.7354,4122.757,4151.982,4210.236
6588.439453125,6653.0874,6651.262,6681.8735,6723.232,6761.0127
1148.4183349609375,1145.8031,1159.517,1164.8018,1176.1469,1152.081
4978.99951171875,5032.016,5102.6597,5135.1543,5162.762,4967.1387
2600.684814453125,2614.92,2651.6836,2688.7437,2666.5667,2611.0757
1808.9326171875,1828.4438,1840.1667,1838.4412,1847.3147,1820.0411
2418.074462890625,2439.36,2449.7988,2464.5532,2472.6982,2496.3523
1946.4913330078125,1960.3452,1960.4363,1954.2363,1966.0801,1984.7573
1919.76611328125,1928.8457,1933.5547,1922.9309,1932.3103,1946.2059
1847.8350830078125,1858.55,1867.9224,1856.8743,1861.5752,1881.7609
2919.40869140625,3014.7324,3095.8628,3163.011,3264.077,3328.8828
2569.650146484375,2659.6055,2741.4531,2811.4263,2912.0483,2974.3748
3268.750244140625,3273.616,3276.777,3285.6821,3283.8208,3274.0781
3174.56689453125,3189.3696,3207.2368,3218.9585,3238.6052,3190.6335
3115.95654296875,3159.5903,3184.334,3210.2231,3245.4026,3265.7097
2173.57958984375,2192.9905,2209.5076,2227.1067,2246.944,2255.7964
9924.7998046875,10052.511,10207.578,10419.406,10634.01,10761.662
2943.2216796875,2996.0137,3042.429,3087.8118,3143.4026,3165.8691
1531.4208984375,1538.2443,1539.3315,1546.5739,1558.8005,1552.3994
1620.665283203125,1642.5037,1664.0382,1703.5385,1730.0447,1738.8887
1706.802490234375,1737.8292,1754.1633,1761.747,1769.7029,1787.1816
2404.268798828125,2415.355,2428.126,2432.97,2431.0515,2427.4473
4544.13525390625,4645.9204,4709.911,4799.13,4903.551,4941.5913
1279.3115234375,1288.6255,1296.7546,1306.4696,1325.6395,1324.844
781.2499389648438,795.1305,848.0626,860.785,907.6741,778.0102
4392.400390625,4579.7456,4740.8076,4925.127,5167.7573,5218.0664
5471.14306640625,5740.872,5932.5996,6099.8955,6495.204,6770.6313
1555.2713623046875,1561.7809,1563.8787,1565.3472,1566.986,1564.0098
9137.708984375,9367.236,10035.402,10273.154,10549.107,10247.986
2321.38623046875,2483.4878,2646.474,2842.9175,3055.8752,3170.0488
9844.771484375,10601.987,11364.746,12333.727,13315.363,13878.787
2682.13232421875,2777.2427,2888.6765,3059.6924,3196.5474,3273.2957
6329.958984375,6522.5137,6752.1675,7059.4395,7359.2573,7534.169
3652.753662109375,3688.195,3720.1218,3763.1055,3810.7454,3833.6187
2304.5185546875,2430.3262,2557.5798,2720.997,2877.0996,2968.67
10362.259765625,10926.209,11572.387,12415.521,13146.85,13556.931
7477.47021484375,7672.2905,7865.019,8119.692,8400.17,8560.118
4336.5712890625,4422.897,4482.3135,4591.4937,4714.235,4757.3076
2201.722412109375,2241.8965,2293.9087,2364.373,2429.48,2468.8347
1351.44140625,1390.8344,1429.7476,1479.6351,1528.625,1554.0651
5094.12890625,5292.655,5418.306,5604.506,5834.0977,5957.073
1594.856689453125,1599.8093,1605.8165,1609.5823,1610.0688,1616.6465
2401.609130859375,2442.3354,2475.2854,2513.4185,2572.008,2573.1738
2245.709228515625,2267.2415,2291.4363,2324.486,2355.7869,2376.0608
7857.44189453125,8376.962,8929.439,9639.438,10404.422,10923.637
14188.54296875,15124.628,16049.331,17029.082,18310.406,19002.672
12300.154296875,12377.606,12988.724,14156.217,15213.043,15717.764
8277.1220703125,8547.009,8776.646,9099.197,9449.421,9625.582
1908.97998046875,1932.6377,1952.7314,1951.1263,1960.3491,1988.631
1647.64501953125,1651.6716,1649.9233,1646.2653,1647.0254,1654.1245
5283.7802734375,5522.485,5777.1543,6091.188,6415.024,6601.1777
13326.408203125,14197.67,15140.033,16445.943,17545.012,18269.666
3042.059814453125,3048.2935,3049.7458,3052.2705,3054.8848,3055.4958
1780.4658203125,1881.8977,1986.9402,2115.4424,2245.608,2317.9707
6495.89453125,6592.834,6661.3525,6735.207,6838.515,6846.254
9248.45703125,9310.6455,9354.351,9431.152,9544.085,9532.803
1643.1817626953125,1650.2931,1661.6466,1665.457,1682.345,1673.8705
2558.824462890625,2597.6448,2596.814,2598.4172,2610.8872,2620.32
2662.2412109375,2705.7432,2730.3406,2724.1758,2769.063,2750.3335
5608.705078125,5793.36,6066.366,6359.206,6681.9233,6916.66
3959.94140625,3993.8608,4035.434,4067.0447,4127.5054,4152.5596
5773.802734375,5795.6055,5826.887,5907.092,5970.4272,6006.479
1931.73388671875,1942.35,1966.5153,1965.3353,1995.1384,2001.3451
1935.18505859375,1973.823,2007.5942,2043.7383,2086.8625,2106.0583
1331.9266357421875,1346.7604,1360.7286,1377.543,1397.5397,1404.4966
1823.40576171875,1874.3293,1921.7577,1996.4343,2063.7612,2081.3042
1820.5538330078125,1854.5531,1885.0214,1914.1257,1954.8323,1968.7291
10141.591796875,10431.854,10743.604,11080.799,11515.397,11788.272
3319.59423828125,3350.5767,3382.8572,3421.1536,3463.952,3477.2173
9773.193359375,9926.799,10116.991,10446.833,10770.512,10909.41
12899.001953125,13650.004,14572.328,15797.764,17034.686,17810.99
9634.125,9670.983,9848.651,9844.905,10095.063,10125.746
9376.384765625,9574.006,9753.03,9870.367,10098.262,10105.086
14214.7197265625,15044.241,15869.492,16707.172,17801.28,18261.566
3742.46533203125,3963.6797,4199.031,4485.09,4807.755,4999.7188
7593.31640625,7966.9736,8329.844,8682.504,9148.027,9297.816
11983.9560546875,12513.744,13021.209,13473.518,14104.564,14260.965
8603.6513671875,8909.846,9139.927,9372.175,9672.714,9753.439
3069.324951171875,3224.0112,3373.4238,3542.03,3729.7246,3827.459
3054.55859375,3171.2598,3276.2349,3403.6665,3556.6526,3650.2207
2353.0380859375,2386.1472,2419.4802,2450.8335,2496.9673,2517.1843
3848.771240234375,3946.1812,4049.7825,4166.032,4291.1855,4365.578
1599.0750732421875,1625.7858,1659.2125,1678.6003,1732.6344,1740.9028
2440.235595703125,2554.8296,2681.024,2864.4468,3010.954,3083.354
4466.87255859375,4729.7954,4962.083,5256.2563,5525.297,5655.148
12917.134765625,13786.256,14595.715,15435.41,16371.933,16732.697
1733.376220703125,1778.4459,1821.6351,1872.277,1952.0262,1987.7902
8491.28515625,9183.912,9877.161,10487.669,11323.148,11887.09
5034.310546875,5352.7676,5640.1543,5941.8545,6288.994,6408.014
5120.46630859375,5489.0166,5898.967,6406.297,6885.1177,7163.0854
885.7620849609375,890.86066,892.5566,893.65173,898.9521,899.4308
4020.80908203125,4038.1482,4080.219,4062.8186,4104.928,4120.0996
7181.89306640625,7342.233,7496.371,7755.0537,7983.794,8108.015
1241.4788818359375,1245.9077,1249.5806,1246.1997,1251.3857,1262.5927
5731.3359375,5787.3022,5838.658,5912.2007,5990.53,5994.67
6504.3427734375,6602.249,6669.7134,6750.871,6851.763,6865.593
4399.33251953125,4429.7646,4509.334,4431.297,4567.8696,4466.1074
3520.359619140625,3609.9204,3718.1523,3672.228,3815.1172,3818.9734
2575.32275390625,2617.4358,2645.168,2672.6245,2728.9644,2738.8281
9912.9833984375,9925.771,9936.364,9942.924,9927.38,9917.537
1773.2069091796875,1690.176,1671.5577,1637.1478,1621.5396,1648.0563
2911.889404296875,2928.6968,2943.0864,2956.1328,2990.0298,2981.6194
4474.0439453125,4432.243,4391.3843,4366.595,4353.9253,4458.7437
3238.66455078125,3267.1387,3300.0903,3217.1904,3255.0188,3300.5625
1917.87060546875,1945.7695,1971.0994,1997.6904,2039.2466,2048.571
2691.51123046875,2698.523,2732.106,2683.1575,2717.4033,2778.5205
3436.557373046875,3594.2832,3746.3674,3895.2324,4103.0713,4224.379
2519.01220703125,2586.8796,2669.7349,2739.884,2867.2573,2928.2346
20464.228515625,21451.057,22176.314,22980.725,24056.8,24548.14
7059.3349609375,6877.756,6981.6445,7053.035,7154.4463,6984.6533
1172.552001953125,1180.2241,1185.0189,1185.4094,1180.2684,1193.2256
2746.79052734375,2937.5283,3096.2512,3211.066,3392.7935,3506.7656
3986.065673828125,4170.649,4370.071,4588.2495,4824.3477,4973.5625
18233.04296875,18901.482,19366.543,20133.598,20969.959,21535.486
1978.2081298828125,2012.1031,2045.9935,2063.4387,2133.9072,2132.8718
3095.94775390625,3421.7676,3735.4893,4050.9033,4115.297,3678.4194
1666.68017578125,1749.8682,1827.7911,1916.3992,2018.0623,2080.847
468.04193115234375,572.2536,641.5686,650.45496,715.5583,705.95404
1951.5045166015625,1991.562,2022.3793,2058.3975,2106.3674,2126.1746
12119.712890625,12334.195,12480.089,12669.252,12848.742,12829.693
1944.883544921875,1961.067,1965.1346,1958.0009,1959.2136,1961.4941
4744.5927734375,4844.2583,4969.449,4974.828,5094.7734,4898.933
1783.0399169921875,1814.9946,1851.8447,1923.2394,1959.0061,1971.9739
6485.10888671875,6638.938,6749.8594,6854.0083,7020.0264,7024.2734
2203.594970703125,2207.6094,2207.3835,2218.8652,2237.9536,2243.0913
4003.59375,4036.4214,4056.4336,4029.0586,4082.0684,4028.815
3036.04248046875,3080.64,3133.4812,3240.3943,3341.2012,3390.6338
7156.4169921875,7181.363,7222.2734,7117.5977,7159.579,7198.551
9320.609375,9332.525,9366.95,9381.66,9447.409,9447.564
1146.955810546875,1153.8982,1164.3212,1175.9918,1187.9563,1197.0863
10240.6572265625,10409.889,10578.896,10833.556,11052.471,11192.847
10164.689453125,10177.1045,10225.906,10241.197,10332.968,10354.517
11463.4208984375,11472.945,11474.853,11504.923,11546.286,11538.879
10706.017578125,10725.976,10738.525,10746.629,10768.894,10765.211
928.48779296875,928.677,928.5305,928.911,929.6464,930.0423
970.12548828125,974.5654,979.16516,987.2772,993.6727,995.2205
10073.9892578125,10115.175,10145.617,10239.803,10245.003,10032.285
1002.5260009765625,1023.6032,1089.5591,1083.4075,1111.6998,1077.2617
10047.091796875,10078.771,10172.187,10203.412,10213.084,10032.521
10264.41015625,10468.004,10665.073,10999.035,11289.182,11424.712
2091.501953125,2103.4238,2107.6536,2113.275,2125.0884,2119.924
1650.4678955078125,1658.0853,1661.6821,1662.9685,1669.1877,1674.6204
3062.930908203125,3070.4968,3078.9668,3083.525,3083.0488,3066.302
6068.87109375,6091.7515,6120.535,6232.5757,6306.8,6328.248
2146.919677734375,2150.2734,2181.23,2164.651,2193.7144,2196.4968
2882.185546875,2907.0535,2890.7615,2868.544,2863.5947,2950.657
1997.673583984375,2008.2539,2060.5046,2053.8425,2104.1943,2111.4773
2221.67919921875,2280.387,2336.7317,2401.87,2471.0923,2506.7393
1408.2000732421875,1454.2622,1501.2583,1552.4329,1617.2202,1658.2087
5787.87548828125,5781.582,5800.743,5823.022,5805.8926,5818.2715
1762.1485595703125,1778.886,1773.3765,1758.569,1760.9324,1806.0492
10065.1220703125,10170.204,10271.166,10384.635,10512.535,10585.043
8568.353515625,8929.434,9306.932,9736.986,10240.2705,10542.026
11205.455078125,11612.392,12156.301,12760.124,13463.336,13974.527
9404.31640625,9522.295,9712.449,9687.9375,9859.832,9805.361
5722.2265625,5729.699,5742.3223,5737.4326,5758.291,5742.728
4132.17138671875,4138.421,4142.8286,4149.211,4156.5986,4152.417
7415.87353515625,7337.936,7359.131,7377.6084,7365.1504,7435.254
4282.21630859375,4334.548,4373.5396,4429.255,4502.496,4537.8315
1608.060546875,1624.0839,1638.0004,1654.8502,1674.0873,1682.3813
1284.203857421875,1291.4507,1295.7516,1301.9255,1313.4567,1317.0033
1052.6185302734375,1053.8198,1052.8403,1053.3715,1054.5625,1058.5961
1412.939208984375,1480.2168,1527.7012,1593.557,1674.7004,1715.2599
8258.025390625,8574.551,8908.342,9282.669,9699.602,9949.287
8524.4921875,8605.12,8700.116,8865.732,9021.613,9105.848
3632.8017578125,3721.1436,3805.9895,3899.5073,4025.0718,4068.8691
2828.767333984375,2828.321,2839.3145,2840.5754,2845.4153,2841.1914
7794.7412109375,8098.3994,8444.609,8898.1,9303.787,9568.4
16708.419921875,17448.14,18245.266,19263.291,20381.299,21116.871
2259.65087890625,2340.539,2386.897,2361.5273,2425.7947,2518.5107
10120.748046875,10224.832,10306.025,10447.303,10570.444,10532.823
3078.3603515625,3088.9465,3104.8062,3078.3147,3083.1943,3077.2651
1641.5677490234375,1658.3057,1648.195,1626.6113,1633.5061,1678.6493
1665.7681884765625,1687.4828,1705.2075,1722.6034,1743.8861,1745.9695
4636.8427734375,4645.8237,4644.183,4642.731,4666.25,4703.916
3143.253173828125,3138.678,3135.7285,3151.7556,3155.3733,3187.3608
2371.38671875,2381.0706,2388.929,2363.7966,2362.5757,2387.635
926.4238891601562,940.7456,957.75,962.12964,969.03796,957.5879
1173.4659423828125,1162.2587,1160.9658,1164.9009,1171.6575,1181.7249
4707.44091796875,4749.866,4748.7896,4693.538,4733.4434,4797.6367
3977.903076171875,4095.7769,4209.632,4348.573,4500.764,4583.4277
701.123779296875,706.1155,707.1435,703.0272,702.4799,714.1789
3854.888427734375,3892.9224,3921.883,3925.0303,3972.429,3936.6152
2329.9638671875,2344.1094,2376.6206,2371.25,2388.2837,2340.612
11225.8466796875,11389.356,11493.33,11646.261,11952.608,11874.941
6258.70947265625,6310.5947,6352.698,6414.946,6496.8394,6533.4414
1917.18896484375,1978.7773,2041.4617,2134.7754,2209.485,2239.86
989.2337036132812,991.20325,992.71094,996.05414,1002.70404,1004.746
4082.21240234375,4568.9067,6181.594,5855.6787,7447.714,7073.919
1033.4371337890625,1035.9897,1037.5217,1038.6678,1043.4519,1045.1959
1838.17578125,1852.5138,1857.2539,1858.1445,1870.0504,1886.0859
8797.0146484375,8905.645,8997.017,9058.096,9173.092,9159.756
2389.195556640625,2394.8398,2408.086,2418.2969,2448.6658,2458.8347
2927.605712890625,3140.656,3650.0537,3589.7517,4095.8489,3813.619
5132.80419921875,5321.8984,5556.748,5798.4844,6216.1294,6266.7925
4050.650634765625,4109.0107,4288.2207,4256.3955,4492.2466,4407.9614
9746.830078125,9794.498,9835.308,9918.978,9893.551,9735.198
9671.0439453125,10057.579,10477.916,11028.242,11558.441,11883.028
1876.630859375,1914.6653,1998.9358,2048.9526,2184.3787,2178.5374
3503.343017578125,3603.9365,3675.9128,3803.9253,3983.2617,4081.4011
5761.35302734375,5772.9277,5781.2456,5799.7104,5819.315,5845.7603
2470.185302734375,2526.667,2577.512,2647.8386,2731.3623,2754.4702
9479.9404296875,9586.919,9766.618,9750.579,9998.2705,10060.771
1749.3463134765625,1750.6661,1760.4564,1769.0426,1793.8082,1809.3275
9955.5576171875,10035.686,10147.092,10125.573,10290.021,10172.43
9533.5673828125,9585.687,9633.284,9698.181,9789.22,9772.762
2485.228515625,2523.3071,2548.7983,2570.3425,2616.4949,2627.3364
1372.92431640625,1458.9832,1513.5608,1597.3567,1711.202,1773.4779
6704.8623046875,6957.755,7177.5693,7421.129,7737.439,7917.2344
8084.53125,8229.599,8331.229,8537.253,8773.807,8871.502
1196.4525146484375,1218.7535,1240.2554,1267.7836,1290.5308,1300.5498
6445.57177734375,6450.221,6469.8755,6483.1445,6526.3525,6554.8843
5509.5400390625,6058.63,6198.034,6284.531,6680.386,6274.459
2982.210693359375,3056.8162,3126.16,3176.446,3241.6763,3258.3452
2855.607666015625,2869.5723,2876.0942,2876.2485,2880.7485,2868.2388
1244.4329833984375,1243.055,1248.9253,1242.8463,1248.5442,1244.5049
2243.062744140625,2246.5725,2253.0696,2254.9553,2267.1514,2272.6292
2908.21142578125,2911.8772,2918.899,2922.2505,2916.4766,2918.9583
1922.5518798828125,1924.2511,1925.4576,1926.7938,1928.7015,1930.1488
1391.431396484375,1401.5823,1414.2275,1433.7614,1451.0093,1459.8713
1031.5787353515625,1035.0116,1039.1866,1035.6144,1037.1492,1037.1351
1153.3433837890625,1148.9403,1149.9064,1154.4131,1157.9248,1161.7576
11167.5986328125,11207.731,11233.935,11262.8545,11306.022,11319.317
10311.515625,10395.324,10616.215,10901.182,10747.034,10092.221
10081.5546875,10145.264,10199.6,10201.036,10260.778,10153.395
13134.376953125,13266.338,13385.769,13511.191,13691.107,13763.569
10035.7841796875,10059.498,10060.194,10086.296,10105.33,10087.273
2418.074462890625,2439.36,2449.7988,2464.5532,2472.6982,2496.3523
5486.8095703125,5533.4775,5555.0923,5607.7104,5663.9717,5679.9917
2306.825927734375,2308.3071,2329.276,2300.6855,2307.8901,2283.5005
1003.5411376953125,1003.1683,1002.3399,1005.1838,1005.74927,1009.42883
2026.534912109375,2030.2593,2023.2847,2037.3458,2043.0056,2051.379
3327.857177734375,3375.194,3380.666,3465.4717,3460.0488,3372.249
4924.984375,5129.5166,5351.869,5641.9326,5921.6094,6109.3833
1794.1279296875,1799.1151,1837.5306,1776.9413,1796.2432,1748.657
5495.40673828125,5519.7275,5567.596,5531.667,5588.281,5487.083
4978.3798828125,5006.601,5052.2285,5032.735,5064.458,5100.923
6454.61572265625,6514.074,6496.546,6589.8413,6668.6836,6666.024
2358.52978515625,2368.5103,2404.94,2378.429,2428.7463,2344.4731
1335.7064208984375,1341.8583,1343.1003,1335.5488,1337.3997,1342.565
1881.505859375,1954.6569,1994.557,2064.9695,2147.6853,2188.875
1019.50634765625,1023.34503,1036.8973,1040.8992,1059.4573,1049.7119
4113.841796875,4111.4043,4146.0986,4112.462,4137.7104,4076.7764
1540.0045166015625,1542.4788,1547.869,1544.7456,1544.6096,1550.1075
917.136474609375,924.6936,930.31586,914.61,926.4568,942.30194
7841.453125,7915.7734,8064.5503,8044.2197,8213.504,8037.2554
2478.247314453125,2501.2395,2551.1367,2697.3853,2813.6362,2886.3975
6034.13916015625,6118.089,6122.885,6145.3555,6207.1963,6204.5654
1210.9678955078125,1222.8405,1243.8014,1241.2703,1266.9253,1239.6309
7441.10009765625,7685.2295,7771.7905,7860.8643,8165.968,8465.728
1007.0782470703125,1022.19464,1058.5043,1052.3672,1106.7603,1085.7101
1879.4215087890625,1928.7239,1979.21,2041.5974,2112.9546,2138.7227
7488.0146484375,7812.4907,8176.1416,8616.751,9078.006,9358.515
4937.4677734375,5093.366,5218.667,5409.033,5594.041,5657.449
5936.82861328125,6060.6655,6175.141,6132.696,6277.0596,6392.4414
1559.9501953125,1587.4373,1699.2935,1709.6268,1845.4313,1812.4169
1959.2484130859375,1995.6332,2088.55,2097.0425,2217.9043,2181.2046
10193.6630859375,10342.599,10491.982,10720.232,10991.705,11126.406
1449.665771484375,1475.9048,1545.4617,1545.2133,1634.3173,1591.4099
5875.1611328125,5929.8066,6016.782,6031.209,6200.1934,6152.7
3651.75927734375,3798.4846,3889.402,3992.3472,4248.8164,4306.9424
3925.264892578125,4002.6003,4066.645,4070.383,4201.469,4254.199
3664.86083984375,3804.565,3897.5867,4007.32,4248.936,4312.1934
3236.381591796875,3329.88,3413.9187,3506.106,3633.7651,3703.1184
11150.8447265625,11872.779,12554.625,13367.404,14303.1455,14893.553
5749.62939453125,5828.7866,5861.2197,5843.224,5877.509,5907.0874
2578.401611328125,2618.5154,2642.2087,2721.211,2776.458,2785.5005
4151.4609375,4346.5,4519.166,4745.4062,5005.4893,5165.376
2278.94580078125,2275.68,2302.2327,2290.237,2308.252,2269.2722
15678.2138671875,16462.348,17219.645,18148.146,19217.121,19896.863
19046.966796875,19786.395,20569.064,21466.098,22451.342,23033.24
1119.0474853515625,1120.896,1122.7706,1124.9249,1129.2733,1131.9738
11881.0400390625,11887.876,11878.383,11910.296,11964.712,11996.807
2802.979736328125,2967.3994,3114.9216,3348.0732,3594.1772,3730.3252
1222.634521484375,1224.6056,1228.2542,1227.1501,1231.517,1234.1741
2493.4150390625,2513.5383,2530.6626,2551.3052,2572.2893,2580.5894
5390.87255859375,5404.5073,5419.6963,5442.0312,5457.0547,5465.7295
5818.6025390625,5860.82,5900.2285,5832.0,5892.4336,5963.7114
802.650634765625,836.7147,969.8707,930.95374,988.61145,871.28467
1869.4674072265625,1871.4005,1870.4812,1873.5359,1877.2238,1879.5658
3241.674560546875,3252.2363,3333.9517,3269.528,3283.4924,3353.0435
1827.8309326171875,1900.7206,1972.1934,2050.226,2147.238,2198.625
1634.039794921875,1690.4457,1743.7914,1802.4454,1866.5077,1899.0776
1912.43017578125,1936.2286,1956.1644,1954.5404,1963.709,1991.6559
1583.7049560546875,1619.4167,1730.2358,1771.6489,1711.6179,1613.5016
5856.37744140625,5886.7354,5877.1904,5881.947,5919.9727,5981.8237
936.494384765625,944.23035,949.9324,933.83826,945.97003,962.30286
1935.68505859375,1940.1028,1954.2402,1951.9686,1974.7588,1991.1288
2545.309326171875,2642.7485,2738.724,2856.7502,2980.079,3041.1143
8220.318359375,8328.129,8470.176,8596.898,8733.571,8831.663
2285.05517578125,2346.8403,2511.5884,2452.544,2612.6846,2570.6191
5390.896484375,5718.833,6030.792,6363.0146,6784.735,7034.1484
10499.6044921875,10751.752,10946.719,11157.936,11435.401,11592.039
6758.1455078125,6868.917,6950.364,6956.4565,7088.1577,7220.6475
1015.6315307617188,1016.6307,1029.1171,1033.3633,1029.6147,1016.78564
9102.5888671875,9099.659,9113.266,9141.277,9122.548,9148.42
8897.052734375,8822.648,8763.94,8851.299,8827.23,8923.593
1018.1859130859375,1018.8971,1019.60754,1018.7047,1019.82434,1021.255
8039.029296875,8081.6406,8124.193,8169.334,8222.3125,8255.373
2609.4453125,2743.227,2906.961,3111.6006,3361.93,3516.21
3169.67333984375,3294.895,3405.4048,3505.7917,3641.835,3708.7017
1037.206787109375,1039.0449,1039.7494,1036.2374,1036.1617,1043.4215
4000.855712890625,4272.545,4529.729,4825.8506,5197.6533,5421.6553
6082.5751953125,6234.13,6289.7056,6475.194,6715.5713,6682.4946
7100.5419921875,7414.4653,7765.618,8251.311,8729.0625,8966.391
10992.251953125,11455.127,12014.32,12198.762,12527.141,12883.596
1465.189697265625,1527.0825,1601.626,1626.1641,1670.0776,1717.6465
